"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
NA,38,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,33,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,41,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,43,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,74,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,67,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0007-01-20,42,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0007-02-20,40,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0007-03-20,54,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0007-04-20,43,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0007-05-20,29,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0007-06-20,32,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0007-07-20,36,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0007-08-20,51,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0007-09-20,46,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0007-10-20,54,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0007-11-20,51,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0007-12-20,97,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,93,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,58,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,64,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,54,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,43,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,51,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,64,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,67,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,61,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,41,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,40,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,45,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,38,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,45,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,71,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,44,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,44,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,44,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,31,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0008-01-20,35,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0008-02-20,31,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0008-03-20,25,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0008-04-20,29,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0008-05-20,41,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0008-06-20,39,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0008-07-20,40,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0008-08-20,32,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0008-09-20,43,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0008-10-20,58,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0008-11-20,35,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0008-12-20,33,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,40,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,41,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,45,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,54,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,41,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,31,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,35,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,39,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,25,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,34,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,42,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,58,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,44,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,46,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,46,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,49,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,48,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,49,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,46,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0009-01-20,42,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0009-02-20,31,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0009-03-20,39,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0009-04-20,45,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0009-05-20,45,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0009-06-20,38,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0009-07-20,51,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0009-08-20,45,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0009-09-20,17,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0009-10-20,16,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0009-11-20,39,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0009-12-20,30,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,19,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,17,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,15,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,18,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,30,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,28,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,44,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,51,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,51,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,47,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,23,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,18,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,30,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,34,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,30,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,29,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,41,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,35,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0010-01-20,44,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0010-02-20,45,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0010-03-20,36,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0010-04-20,38,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0010-05-20,39,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0010-06-20,36,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0010-07-20,42,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0010-08-20,34,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0010-09-20,34,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0010-10-20,18,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0010-11-20,26,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0010-12-20,36,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,32,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,19,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,36,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,21,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,33,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,37,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,44,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,32,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,30,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,30,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,31,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,33,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,25,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,24,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,23,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,37,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,34,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,34,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
0003-01-20,29,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0003-02-20,43,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0003-03-20,45,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0003-04-20,44,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0003-05-20,41,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0003-06-20,27,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0003-07-20,34,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0003-08-20,40,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0003-09-20,44,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0003-10-20,38,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0003-11-20,31,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0003-12-20,37,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,43,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,42,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,58,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,50,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,51,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,44,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,44,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,32,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,33,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,43,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,49,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,42,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,46,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,43,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,38,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,44,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,54,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,43,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,48,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0004-01-20,48,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0004-02-20,51,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0004-03-20,46,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0004-04-20,44,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0004-05-20,47,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0004-06-20,54,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0004-07-20,41,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0004-08-20,45,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0004-09-20,46,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0004-10-20,44,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0004-11-20,47,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0004-12-20,64,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,77,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,49,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,35,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,34,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,51,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,80,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,45,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,64,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,74,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,51,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,42,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,34,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,39,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,44,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,44,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,64,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,46,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,54,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0005-01-20,67,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0005-02-20,87,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0005-03-20,77,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0005-04-20,71,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0005-05-20,40,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0005-06-20,41,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0005-07-20,49,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0005-08-20,61,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0005-09-20,74,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0005-10-20,67,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0005-11-20,61,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0005-12-20,80,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,64,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,71,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,30,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,25,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,28,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,24,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,29,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,43,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,44,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,40,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,40,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,47,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,30,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,29,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,24,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,21,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,23,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,24,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,41,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0006-01-20,47,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0006-02-20,44,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0006-03-20,43,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0006-04-20,61,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0006-05-20,71,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0006-06-20,77,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0006-07-20,77,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0006-08-20,87,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0006-09-20,54,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0006-10-20,58,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0006-11-20,45,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0006-12-20,30,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,46,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,50,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,80,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,61,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,67,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,48,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,51,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,42,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,35,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,48,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,44,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,42,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,40,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,31,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,41,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,45,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,77,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,61,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0007-01-20,38,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0007-02-20,39,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0007-03-20,49,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0007-04-20,41,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0007-05-20,30,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0007-06-20,35,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0007-07-20,34,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0007-08-20,48,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0007-09-20,51,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0007-10-20,64,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0007-11-20,58,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0007-12-20,74,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,77,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,61,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,58,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,49,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,43,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,51,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,61,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,54,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,50,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,38,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,34,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,40,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,39,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,47,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,74,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,44,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,43,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,39,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,27,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0008-01-20,33,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0008-02-20,26,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0008-03-20,24,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0008-04-20,31,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0008-05-20,44,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0008-06-20,36,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0008-07-20,40,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0008-08-20,32,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0008-09-20,44,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0008-10-20,50,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0008-11-20,40,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0008-12-20,42,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,44,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,43,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,54,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,54,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,38,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,31,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,36,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,37,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,29,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,34,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,39,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,48,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,48,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,47,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,48,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,47,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,64,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,61,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,47,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0009-01-20,42,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0009-02-20,31,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0009-03-20,37,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0009-04-20,40,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0009-05-20,43,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0009-06-20,41,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0009-07-20,48,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0009-08-20,44,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0009-09-20,14,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0009-10-20,12,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0009-11-20,33,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0009-12-20,23,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,18,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,15,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,14,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,17,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,31,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,28,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,43,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,58,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,48,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,47,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,22,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,15,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,31,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,35,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,25,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,26,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,39,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,33,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0010-01-20,43,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0010-02-20,45,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0010-03-20,39,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0010-04-20,38,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0010-05-20,39,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0010-06-20,33,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0010-07-20,39,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0010-08-20,31,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0010-09-20,31,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0010-10-20,16,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0010-12-20,34,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,32,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,19,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,32,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,36,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,41,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,31,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,28,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,30,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,33,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,35,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,24,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,24,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,34,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
0003-01-20,43,"Joanna Bald","Ozone","Graham",35.2578000008897,-83.7955
0003-02-20,44,"Joanna Bald","Ozone","Graham",35.2578000008897,-83.7955
0003-03-20,44,"Joanna Bald","Ozone","Graham",35.2578000008897,-83.7955
0003-04-20,48,"Joanna Bald","Ozone","Graham",35.2578000008897,-83.7955
0003-05-20,48,"Joanna Bald","Ozone","Graham",35.2578000008897,-83.7955
0003-06-20,44,"Joanna Bald","Ozone","Graham",35.2578000008897,-83.7955
0003-07-20,36,"Joanna Bald","Ozone","Graham",35.2578000008897,-83.7955
